sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	fulfillment-channel	handling-time
2879187CLM	15,85	7,92	31,7	0		
269439CLM	35,55	17,77	71,1	0		
3064255CLM	32,35	16,18	64,7	0		
22212794CLM	44,55	22,27	89,1	99		
269440CLM	25,45	12,72	50,9	0		
2185555CLM	11,85	5,92	23,7	99		
2185449CLM	14,35	7,17	28,7	99		
2430210CLM	35,25	17,62	70,5	0		
253299CLM	70,35	35,17	140,7	0		
2546238CLM	22,45	11,22	44,9	99		
293857CLM	80,15	40,08	160,3	0		
306616CLM	34,45	17,23	68,9	0		
2847566CLM	21,15	10,57	42,3	99		
2879184CLM	15,85	7,92	31,7	0		
271055CLM	30,65	15,32	61,3	0		
253283CLM	23,75	11,88	47,5	99		
304629CLM	26,25	13,12	52,5	0		
287397CLM	15,85	7,92	31,7	99		
3064217CLM	24,75	12,38	49,5	0		
306750CLM	15,75	7,88	31,5	0		
22212340CLM	23,25	11,62	46,5	0		
306739CLM	15,75	7,88	31,5	0		
2185773CLM	11,85	5,92	23,7	99		
253295CLM	15,55	7,78	31,1	99		
310105CLM	19,35	9,68	38,7	99		
309509CLM	16,65	8,32	33,3	99		
2879186CLM	15,85	7,92	31,7	0		
2836612CLM	31,35	15,68	62,7	99		
2847493CLM	21,15	10,57	42,3	0		
2714336CLM	30,65	15,32	61,3	99		
291005CLM	107,85	53,92	215,7	0		
2847489CLM	19,95	9,97	39,9	0		
287395CLM	15,85	7,92	31,7	99		
22212336CLM	40,85	20,43	81,7	99		
306738CLM	16,05	8,03	32,1	0		
305493CLM	21,15	10,57	42,3	99		
293968CLM	28,05	14,03	56,1	0		
3041266CLM	13,15	6,58	26,3	99		
2836190CLM	12,85	6,42	25,7	0		
2182105CLM	198,05	99,03	396,1	0		
2714302CLM	36,35	18,18	72,7	0		
2185445CLM	14,35	7,17	28,7	99		
2546152CLM	39,65	19,82	79,3	0		
2546210CLM	11,25	5,62	22,5	99		
2852106CLM	24,65	12,32	49,3	0		
287366CLM	13,45	6,72	26,9	0		
21821070CLM	17,25	8,62	34,5	99		
2879168CLM	18,25	9,12	36,5	0		
2915350CLM	11,45	5,72	22,9	0		
247198CLM	13,15	6,58	26,3	99		
3064208CLM	25,85	12,93	51,7	99		
2714337CLM	30,65	15,32	61,3	99		
287398CLM	21,15	10,57	42,3	99		
3046757CLM	25,05	12,53	50,1	0		
2827318CLM	26,65	13,32	53,3	99		
293996CLM	28,95	14,47	57,9	99		
3054219CLM	16,25	8,12	32,5	99		
309507CLM	11,75	5,88	23,5	99		
271050CLM	9,85	4,92	19,7	0		
293956CLM	28,05	14,03	56,1	0		
306608CLM	35,15	17,57	70,3	99		
21821063CLM	37,65	18,82	75,3	99		
2836613CLM	49,25	24,62	98,5	99		
293998CLM	28,05	14,03	56,1	0		
3064130CLM	24,75	12,38	49,5	0		
2879137CLM	26,45	13,22	52,9	0		
294173CLM	28,85	14,43	57,7	0		
287396CLM	15,85	7,92	31,7	99		
21821154CLM	20,55	10,28	41,1	99		
2879177CLM	26,45	13,22	52,9	0		
3046206CLM	21,95	10,97	43,9	99		
3041264CLM	16,25	8,12	32,5	99		
310840CLM	52,25	26,12	104,5	99		
295201CLM	397,75	198,88	795,5	0		
22212339CLM	19,15	9,57	38,3	0		
293995CLM	28,95	14,47	57,9	99		
293999CLM	28,05	14,03	56,1	0		
305409CLM	24,65	12,32	49,3	0		
2836385CLM	34,75	17,38	69,5	99		
2852110CLM	28,85	14,43	57,7	99		
2185565CLM	9,35	4,67	18,7	99		
253294CLM	15,55	7,78	31,1	99		
22212337CLM	20,35	10,18	40,7	99		
23481545CLM	63,05	31,52	126,1	0		
3054110CLM	21,35	10,68	42,7	99		
291463CLM	19,85	9,93	39,7	0		
291004CLM	83,55	41,77	167,1	99		
306742CLM	15,75	7,88	31,5	0		
21821062CLM	27,75	13,88	55,5	0		
3051477CLM	40,15	20,07	80,3	99		
270521CLM	12,85	6,42	25,7	99		
293969CLM	28,05	14,03	56,1	0		
2910104CLM	64,45	32,23	128,9	0		
2546171CLM	23,95	11,97	47,9	0		
270519CLM	9,05	4,53	18,1	0		
2836193CLM	36,25	18,12	72,5	99		
2879165CLM	18,25	9,12	36,5	0		
306753CLM	15,75	7,88	31,5	99		
2185453CLM	9,35	4,67	18,7	99		
2139509CLM	18,15	9,07	36,3	0		
21821051CLM	28,25	14,12	56,5	99		
2714338CLM	37,65	18,82	75,3	99		
23481534CLM	24,95	12,47	49,9	99		
306741CLM	16,05	8,03	32,1	0		
287370CLM	16,15	8,07	32,3	0		
22211970CLM	31,05	15,53	62,1	99		
307157CLM	59,25	29,62	118,5	99		
271059CLM	9,85	4,92	19,7	0		
308646CLM	12,85	6,42	25,7	0		
284557CLM	16,25	8,12	32,5	99		
21821061CLM	21,15	10,57	42,3	99		
284522CLM	7,75	3,88	15,5	99		
22211869CLM	31,05	15,53	62,1	99		
3041296CLM	14,95	7,47	29,9	0		
2430211CLM	49,25	24,62	98,5	99		
3046755CLM	28,85	14,43	57,7	0		
309510CLM	16,65	8,32	33,3	99		
293930CLM	26,05	13,03	52,1	0		
310841CLM	63,25	31,62	126,5	99		
291422CLM	24,85	12,43	49,7	99		
293856CLM	69,85	34,92	139,7	99		
2185372CLM	7,65	3,83	15,3	0		
3041289CLM	14,95	7,47	29,9	0		
291148CLM	11,75	5,88	23,5	99		
284559CLM	34,25	17,12	68,5	0		
23481564CLM	24,45	12,22	48,9	0		
2836608CLM	50,05	25,02	100,1	99		
271057CLM	37,55	18,77	75,1	0		
2546228CLM	14,25	7,12	28,5	99		
3041265CLM	13,15	6,58	26,3	99		
2139510CLM	19,45	9,72	38,9	0		
2836607CLM	50,05	25,02	100,1	99		
2879139CLM	36,95	18,48	73,9	0		
2714341CLM	32,05	16,02	64,1	99		
2705107CLM	40,05	20,02	80,1	0		
3054144CLM	18,65	9,32	37,3	99		
2836386CLM	41,65	20,82	83,3	99		
2836369CLM	20,55	10,28	41,1	0		
2836541CLM	57,05	28,52	114,1	0		
291149CLM	11,75	5,88	23,5	99		
247197CLM	12,85	6,42	25,7	99		
22212480CLM	8,75	4,38	17,5	0		
306747CLM	15,75	7,88	31,5	0		
3051478CLM	43,95	21,98	87,9	99		
2714335CLM	28,85	14,43	57,7	99		
2836606CLM	50,05	25,02	100,1	99		
310803CLM	23,55	11,78	47,1	99		
293971CLM	28,95	14,47	57,9	99		
253271CLM	11,05	5,53	22,1	0		
2714340CLM	32,05	16,02	64,1	99		
2546209CLM	14,25	7,12	28,5	99		
3041294CLM	14,95	7,47	29,9	0		
291461CLM	13,95	6,97	27,9	0		
306735CLM	15,75	7,88	31,5	99		
271056CLM	35,05	17,52	70,1	99		
310315CLM	35,05	17,52	70,1	99		
2540197CLM	51,35	25,68	102,7	99		
293994CLM	28,95	14,47	57,9	99		
22212905CLM	126,85	63,42	253,7	99		
2879182CLM	27,45	13,72	54,9	99		
2836357CLM	12,35	6,17	24,7	99		
3041259CLM	14,95	7,47	29,9	0		
2879138CLM	36,95	18,48	73,9	0		
305494CLM	24,25	12,12	48,5	99		
23481547CLM	111,85	55,92	223,7	0		
3098128CLM	24,75	12,38	49,5	0		
271062CLM	19,75	9,88	39,5	0		
291147CLM	13,15	6,58	26,3	99		
271061CLM	19,75	9,88	39,5	0		
3054143CLM	18,65	9,32	37,3	99		
300004CLM	26,85	13,43	53,7	0		
287399CLM	21,15	10,57	42,3	99		
2714339CLM	28,85	14,43	57,7	99		
2185457CLM	14,35	7,17	28,7	99		
2185462CLM	11,85	5,92	23,7	99		
307156CLM	59,25	29,62	118,5	99		
306734CLM	16,05	8,03	32,1	99		
2836611CLM	28,25	14,12	56,5	99		
291543CLM	20,05	10,03	40,1	0		
307152CLM	19,15	9,57	38,3	99		
253296CLM	14,15	7,08	28,3	0		
2786199CLM	22,95	11,47	45,9	99		
2852101CLM	21,85	10,93	43,7	99		
22211871CLM	32,95	16,48	65,9	99		
3041268CLM	13,15	6,58	26,3	99		
293997CLM	28,95	14,47	57,9	99		
306431CLM	24,75	12,38	49,5	0		
2852104CLM	24,65	12,32	49,3	0		
22212270CLM	23,75	11,88	47,5	99		
293957CLM	28,05	14,03	56,1	0		
2293817CLM	30,65	15,32	61,3	99		
2705108CLM	51,75	25,88	103,5	0		
21821170CLM	24,95	12,47	49,9	99		
285276CLM	16,55	8,28	33,1	99		
271063CLM	22,65	11,32	45,3	0		
2532105CLM	24,95	12,47	49,9	99		
2185569CLM	11,85	5,92	23,7	99		
2185777CLM	11,85	5,92	23,7	99		
2879167CLM	19,45	9,72	38,9	99		
271051CLM	16,45	8,22	32,9	0		
2714354CLM	32,05	16,02	64,1	99		
308645CLM	12,75	6,38	25,5	0		
269473CLM	34,85	17,43	69,7	99		
310314CLM	24,15	12,07	48,3	99		
2910111CLM	88,25	44,12	176,5	99		
284558CLM	21,25	10,62	42,5	99		
2185562CLM	9,35	4,67	18,7	99		
294177CLM	27,95	13,97	55,9	0		
306731CLM	15,75	7,88	31,5	99		
306758CLM	15,75	7,88	31,5	0		
259309CLM	64,55	32,27	129,1	99		
293972CLM	28,95	14,47	57,9	99		
2836646CLM	22,45	11,22	44,9	99		
22212481CLM	6,15	3,08	12,3	0		
253285CLM	14,15	7,08	28,3	99		
2836609CLM	24,35	12,18	48,7	99		
22212906CLM	126,85	63,42	253,7	99		
21821155CLM	23,95	11,97	47,9	0		
2546225CLM	22,45	11,22	44,9	99		
2836610CLM	22,45	11,22	44,9	99		
22212269CLM	19,65	9,82	39,3	99		
2714248CLM	53,95	26,98	107,9	99		
2546206CLM	22,45	11,22	44,9	0		
301622CLM	38,75	19,38	77,5	99		
2430208CLM	37,95	18,98	75,9	0		
2139493CLM	19,95	9,97	39,9	0		
307155CLM	13,95	6,97	27,9	99		
293992CLM	28,95	14,47	57,9	0		
271060CLM	18,65	9,32	37,3	99		
270524CLM	22,95	11,47	45,9	99		
2873100CLM	21,15	10,57	42,3	99		
310842CLM	52,25	26,12	104,5	99		
2852102CLM	27,95	13,97	55,9	0		
2852109CLM	25,65	12,82	51,3	99		
2758607CLM	23,65	11,82	47,3	99		
2786188CLM	14,95	7,47	29,9	99		
278604CLM	46,05	23,02	92,1	0		
2836132CLM	22,55	11,28	45,1	0		
3041270CLM	16,25	8,12	32,5	99		
2879169CLM	19,45	9,72	38,9	0		
2597554CLM	19,35	9,68	38,7	99		
2546229CLM	11,25	5,62	22,5	99		
2915112CLM	51,65	25,82	103,3	99		
2597544CLM	17,25	8,62	34,5	0		
2597672CLM	17,35	8,68	34,7	0		
2597549CLM	19,35	9,68	38,7	0		
2597522CLM	17,35	8,68	34,7	0		
2597543CLM	14,75	7,38	29,5	0		
306759CLM	11,45	5,72	22,9	0		
2836573CLM	40,75	20,38	81,5	0		
2597628CLM	14,95	7,47	29,9	99		
2847563CLM	21,15	10,57	42,3	99		
2597670CLM	17,35	8,68	34,7	0		
2597539CLM	14,75	7,38	29,5	0		
2597521CLM	24,75	12,38	49,5	99		
2915115CLM	43,25	21,62	86,5	99		
2758429CLM	18,25	9,12	36,5	0		
2597550CLM	8,95	4,47	17,9	0		
2597520CLM	21,85	10,93	43,7	99		
2597537CLM	17,85	8,93	35,7	99		
309429CLM	18,75	9,38	37,5	99		
2758608CLM	19,45	9,72	38,9	99		
291570CLM	25,65	12,82	51,3	99		
301725CLM	18,65	9,32	37,3	0		
2836187CLM	23,65	11,82	47,3	0		
291566CLM	14,95	7,47	29,9	99		
2758606CLM	25,55	12,78	51,1	99		
2597660CLM	11,65	5,83	23,3	0		
2597586CLM	24,65	12,32	49,3	0		
22212715CLM	12,85	6,42	25,7	99		
291567CLM	16,25	8,12	32,5	99		
2597169CLM	16,55	8,28	33,1	0		
2836354CLM	23,45	11,72	46,9	0		
2759169CLM	17,95	8,97	35,9	99		
2597673CLM	18,15	9,07	36,3	0		
301726CLM	24,35	12,18	48,7	0		
2597572CLM	23,85	11,93	47,7	0		
2597524CLM	22,45	11,22	44,9	0		
2758602CLM	16,15	8,07	32,3	99		
2597556CLM	19,35	9,68	38,7	99		
2597671CLM	13,15	6,58	26,3	0		
2597541CLM	17,45	8,72	34,9	0		
2758603CLM	15,25	7,62	30,5	99		
2915117CLM	18,15	9,07	36,3	99		
2836188CLM	14,55	7,28	29,1	99		
2597669CLM	11,65	5,83	23,3	0		
2597168CLM	15,45	7,72	30,9	0		
2758610CLM	25,55	12,78	51,1	99		
2597545CLM	17,45	8,72	34,9	0		
2597627CLM	13,65	6,83	27,3	99		
21821156CLM	19,25	9,62	38,5	99		
2597580CLM	15,05	7,53	30,1	0		
2758597CLM	13,65	6,83	27,3	99		
291585CLM	14,75	7,38	29,5	99		
2597519CLM	18,65	9,32	37,3	99		
2758210CLM	20,55	10,28	41,1	99		
2597562CLM	11,35	5,67	22,7	0		
2758601CLM	13,65	6,83	27,3	99		
2597658CLM	12,75	6,38	25,5	0		
2836197CLM	29,25	14,62	58,5	0		
2758598CLM	16,15	8,07	32,3	99		
2758343CLM	8,95	4,47	17,9	99		
2597581CLM	25,65	12,82	51,3	99		
2759162CLM	15,05	7,53	30,1	0		
2597614CLM	13,65	6,83	27,3	0		
2597571CLM	20,55	10,28	41,1	99		
2758430CLM	21,25	10,62	42,5	0		
2758350CLM	49,25	24,62	98,5	0		
2597665CLM	17,35	8,68	34,7	0		
2597498CLM	40,15	20,07	80,3	99		
2597661CLM	17,35	8,68	34,7	0		
2758600CLM	13,15	6,58	26,3	99		
22212714CLM	9,65	4,83	19,3	99		
22212716CLM	15,65	7,83	31,3	0		
2182997CLM	20,15	10,07	40,3	99		
2597533CLM	16,45	8,22	32,9	0		
2758611CLM	23,65	11,82	47,3	99		
2597525CLM	24,25	12,12	48,5	0		
2758346CLM	13,85	6,92	27,7	99		
309431CLM	23,95	11,97	47,9	0		
2597536CLM	15,05	7,53	30,1	0		
291568CLM	12,85	6,42	25,7	99		
2759161CLM	14,55	7,28	29,1	99		
2758347CLM	32,15	16,07	64,3	0		
2836355CLM	23,45	11,72	46,9	0		
2597506CLM	20,65	10,32	41,3	0		
2758605CLM	20,45	10,22	40,9	99		
2759165CLM	11,75	5,88	23,5	99		
2597558CLM	31,95	15,97	63,9	99		
309432CLM	27,45	13,72	54,9	99		
2836359CLM	51,95	25,98	103,9	0		
2758595CLM	29,65	14,82	59,3	99		
2597551CLM	12,75	6,38	25,5	0		
2597531CLM	13,75	6,88	27,5	0		
291586CLM	18,15	9,07	36,3	99		
22212290CLM	37,55	18,77	75,1	99		
2597585CLM	11,65	5,83	23,3	0		
2758604CLM	19,45	9,72	38,9	99		
2540200CLM	21,65	10,82	43,3	99		
2597534CLM	12,65	6,33	25,3	0		
2597657CLM	9,95	4,97	19,9	99		
2597573CLM	27,65	13,82	55,3	0		
2758599CLM	15,25	7,62	30,5	99		
2597606CLM	20,45	10,22	40,9	0		
2758409CLM	17,95	8,97	35,9	0		
2597674CLM	29,45	14,72	58,9	0		
2597578CLM	21,25	10,62	42,5	0		
2597542CLM	13,35	6,67	26,7	0		
2759166CLM	12,45	6,22	24,9	99		
2758609CLM	20,45	10,22	40,9	99		
2430228CLM	22,55	11,28	45,1	99		
307203CLM	96,35	48,17	192,7	99		
2293764CLM	28,85	14,43	57,7	0		
2597444CLM	20,25	10,12	40,5	0		
3054119CLM	26,75	13,38	53,5	99		
304660CLM	27,85	13,93	55,7	0		
284532CLM	10,45	5,22	20,9	99		
30512633CLM	49,35	24,68	98,7	99		
2684329CLM	26,65	13,32	53,3	99		
293819CLM	15,95	7,97	31,9	99		
293871CLM	24,95	12,47	49,9	99		
2915348CLM	16,05	8,03	32,1	99		
2139525CLM	13,15	6,58	26,3	99		
2430207CLM	14,05	7,03	28,1	99		
2684271CLM	15,55	7,78	31,1	99		
2684264CLM	35,15	17,57	70,3	99		
2684252CLM	31,15	15,57	62,3	99		
307911CLM	157,25	78,62	314,5	99		
2546137CLM	11,15	5,58	22,3	0		
307204CLM	90,35	45,17	180,7	99		
2684239CLM	27,35	13,68	54,7	99		
300715CLM	33,15	16,57	66,3	0		
294404KITCLM	510,55	255,28	1021,1	0		
2889141CLM	9,05	4,53	18,1	99		
26631077CLM	14,85	7,42	29,7	99		
306775CLM	14,55	7,28	29,1	0		
2597434CLM	12,85	6,42	25,7	99		
23481530CLM	15,55	7,78	31,1	0		
304462CLM	119,25	59,62	238,5	0		
30512542CLM	17,45	8,72	34,9	99		
2546204CLM	14,15	7,08	28,3	0		
2597679CLM	15,55	7,78	31,1	99		
21821076CLM	21,15	10,57	42,3	99		
2910108CLM	103,45	51,73	206,9	99		
2293831CLM	51,75	25,88	103,5	0		
2139524CLM	13,15	6,58	26,3	99		
293872CLM	23,95	11,97	47,9	0		
2597681CLM	15,55	7,78	31,1	99		
304661CLM	25,35	12,68	50,7	99		
300714CLM	34,85	17,43	69,7	99		
307913CLM	360,55	180,28	721,1	0		
306817CLM	18,65	9,32	37,3	99		
2597680CLM	15,55	7,78	31,1	99		
23481532CLM	21,55	10,78	43,1	0		
2293758CLM	29,75	14,88	59,5	0		
306776CLM	14,95	7,47	29,9	99		
2597442CLM	18,25	9,12	36,5	99		
2857104CLM	21,25	10,62	42,5	99		
30512659CLM	49,35	24,68	98,7	99		
2684279CLM	34,25	17,12	68,5	0		
2365879CLM	54,05	27,02	108,1	0		
284526CLM	12,65	6,33	25,3	99		
212568CLM	19,15	9,57	38,3	0		
2684247CLM	24,95	12,47	49,9	99		
2597678CLM	15,55	7,78	31,1	99		
306824CLM	18,65	9,32	37,3	99		
2684275CLM	37,45	18,73	74,9	0		
2597436CLM	17,35	8,68	34,7	99		
2597668CLM	14,15	7,08	28,3	0		
2574115CLM	14,95	7,47	29,9	99		
3054168CLM	18,65	9,32	37,3	99		
301626CLM	31,25	15,62	62,5	0		
2684304CLM	30,95	15,47	61,9	99		
301733CLM	37,15	18,57	74,3	0		
306310CLM	21,25	10,62	42,5	0		
2597362CLM	10,25	5,12	20,5	99		
291013CLM	120,25	60,12	240,5	0		
3054152CLM	16,25	8,12	32,5	0		
304465CLM	44,45	22,23	88,9	99		
293869CLM	24,95	12,47	49,9	0		
2597440CLM	44,45	22,23	88,9	99		
304673CLM	26,25	13,12	52,5	0		
2857156CLM	18,05	9,03	36,1	99		
257450CLM	7,55	3,77	15,1	99		
304450CLM	35,15	17,57	70,3	0		
2546157CLM	11,85	5,92	23,7	99		
2597365CLM	18,15	9,07	36,3	99		
2684238CLM	34,45	17,23	68,9	0		
23481533CLM	16,85	8,43	33,7	99		
3046486CLM	24,55	12,28	49,1	0		
2684268CLM	34,45	17,23	68,9	0		
3038110CLM	21,15	10,57	42,3	99		
284551CLM	13,95	6,97	27,9	0		
2597433CLM	10,25	5,12	20,5	99		
23481526CLM	22,55	11,28	45,1	0		
2684220CLM	13,95	6,97	27,9	99		
288466CLM	44,45	22,23	88,9	99		
304332CLM	18,25	9,12	36,5	0		
23481315CLM	9,95	4,97	19,9	99		
279643CLM	286,75	143,38	573,5	99		
22212900CLM	28,85	14,43	57,7	0		
2597683CLM	19,35	9,68	38,7	99		
2857151CLM	21,95	10,97	43,9	0		
2293788CLM	29,75	14,88	59,5	0		
2293784CLM	21,45	10,72	42,9	0		
283621CLM	97,65	48,83	195,3	0		
3054170CLM	18,65	9,32	37,3	99		
2365821CLM	35,55	17,77	71,1	99		
2430231CLM	27,35	13,68	54,7	99		
2684212CLM	35,25	17,62	70,5	99		
2857154CLM	20,05	10,03	40,1	0		
23481322CLM	9,25	4,62	18,5	0		
257425CLM	15,05	7,53	30,1	0		
308216CLM	197,65	98,83	395,3	0		
2684342CLM	77,85	38,92	155,7	99		
308506CLM	15,85	7,92	31,7	0		
2546147CLM	15,85	7,92	31,7	99		
301734CLM	55,05	27,52	110,1	0		
307912CLM	263,75	131,88	527,5	99		
2597684CLM	19,35	9,68	38,7	99		
257419CLM	12,65	6,33	25,3	99		
306327CLM	21,25	10,62	42,5	99		
306831CLM	18,65	9,32	37,3	99		
2684263CLM	16,35	8,18	32,7	99		
306326CLM	21,25	10,62	42,5	99		
2546224CLM	18,65	9,32	37,3	0		
2857145CLM	21,25	10,62	42,5	99		
3046258CLM	13,35	6,67	26,7	0		
2293768CLM	35,05	17,52	70,1	99		
301603CLM	75,05	37,52	150,1	99		
22211590CLM	15,75	7,88	31,5	99		
2910110CLM	126,85	63,42	253,7	0		
306762CLM	15,55	7,78	31,1	99		
306324CLM	21,25	10,62	42,5	99		
306316CLM	21,25	10,62	42,5	99		
2684260CLM	30,15	15,07	60,3	99		
2597563CLM	14,15	7,08	28,3	0		
307242CLM	126,85	63,42	253,7	99		
2758584CLM	155,95	77,97	311,9	99		
2293759CLM	29,75	14,88	59,5	0		
306328CLM	21,25	10,62	42,5	99		
2857157CLM	18,05	9,03	36,1	0		
310915CLM	22,45	11,22	44,9	99		
306302CLM	20,05	10,03	40,1	0		
22212907CLM	135,55	67,78	271,1	0		
2546166CLM	16,15	8,07	32,3	99		
2857113CLM	21,25	10,62	42,5	99		
2684269CLM	21,85	10,93	43,7	99		
2540402CLM	54,85	27,43	109,7	0		
304330CLM	19,45	9,72	38,9	99		
304347CLM	18,25	9,12	36,5	0		
2293780CLM	19,45	9,72	38,9	99		
307245CLM	142,05	71,03	284,1	99		
307205CLM	151,25	75,62	302,5	99		
304454CLM	45,65	22,82	91,3	99		
2873104CLM	12,45	6,22	24,9	0		
2857144CLM	21,25	10,62	42,5	99		
2684257CLM	19,45	9,72	38,9	99		
2684253CLM	18,05	9,03	36,1	99		
2684336CLM	37,65	18,82	75,3	99		
2684235CLM	20,65	10,32	41,3	0		
284155CLM	22,35	11,18	44,7	0		
2293772CLM	35,05	17,52	70,1	99		
2597564CLM	14,15	7,08	28,3	0		
2597682CLM	15,55	7,78	31,1	99		
2857146CLM	21,25	10,62	42,5	99		
2684249CLM	16,85	8,43	33,7	99		
3054169CLM	18,65	9,32	37,3	99		
2873103CLM	12,45	6,22	24,9	99		
285781CLM	15,95	7,97	31,9	99		
2857152CLM	21,25	10,62	42,5	99		
306810CLM	18,65	9,32	37,3	99		
306712CLM	15,55	7,78	31,1	99		
2873101CLM	12,45	6,22	24,9	99		
279625CLM	226,35	113,17	452,7	0		
2430229CLM	22,55	11,28	45,1	99		
300706CLM	125,15	62,58	250,3	99		
304455CLM	52,05	26,02	104,1	0		
304328CLM	19,45	9,72	38,9	0		
3038117CLM	28,85	14,43	57,7	99		
3054156CLM	15,85	7,92	31,7	0		
2430212CLM	18,15	9,07	36,3	0		
2430230CLM	27,35	13,68	54,7	99		
3038109CLM	21,15	10,57	42,3	99		
22212990CLM	15,85	7,92	31,7	0		
275017CLM	10,85	5,42	21,7	99		
2857143CLM	21,75	10,88	43,5	0		
2546223CLM	15,55	7,78	31,1	99		
306329CLM	20,05	10,03	40,1	0		
2293576CLM	87,95	43,98	175,9	0		
2889212CLM	13,05	6,53	26,1	0		
2597677CLM	15,55	7,78	31,1	99		
304374CLM	26,45	13,22	52,9	0		
2597363CLM	13,95	6,97	27,9	99		
3054148CLM	15,55	7,78	31,1	99		
2597567CLM	15,55	7,78	31,1	0		
3046456CLM	18,95	9,47	37,9	99		
2684308CLM	31,95	15,97	63,9	99		
2540312CLM	22,95	11,47	45,9	0		
2597366CLM	31,95	15,97	63,9	99		
21821075CLM	17,45	8,72	34,9	0		
2684246CLM	30,15	15,07	60,3	99		
3046459CLM	24,25	12,12	48,5	99		
284531CLM	8,75	4,38	17,5	99		
2293789CLM	20,55	10,28	41,1	99		
2293787CLM	34,45	17,23	68,9	0		
2293769CLM	24,95	12,47	49,9	99		
2684255CLM	14,25	7,12	28,5	99		
2139520CLM	25,85	12,93	51,7	99		
306330CLM	20,05	10,03	40,1	0		
310904CLM	16,25	8,12	32,5	99		
2889220CLM	13,05	6,53	26,1	0		
2714409CLM	41,45	20,73	82,9	99		
2597413CLM	12,85	6,42	25,7	99		
22212925CLM	11,45	5,72	22,9	99		
2293765CLM	23,95	11,97	47,9	0		
2915344CLM	21,15	10,57	42,3	99		
257482CLM	14,55	7,28	29,1	99		
21821074CLM	21,15	10,57	42,3	99		
2889214CLM	16,95	8,47	33,9	99		
307237CLM	123,95	61,98	247,9	99		
2597364CLM	18,75	9,38	37,5	99		
2684267CLM	15,55	7,78	31,1	99		
2597414CLM	17,35	8,68	34,7	99		
21821085CLM	16,85	8,43	33,7	99		
2915388CLM	25,65	12,82	51,3	0		
2857153CLM	20,05	10,03	40,1	0		
306315CLM	21,25	10,62	42,5	99		
2684256CLM	32,05	16,02	64,1	99		
2758581CLM	155,95	77,97	311,9	99		
23481319CLM	9,25	4,62	18,5	0		
2546205CLM	17,45	8,72	34,9	0		
306708CLM	15,55	7,78	31,1	99		
3046455CLM	24,25	12,12	48,5	99		
2684234CLM	32,05	16,02	64,1	99		
304666CLM	13,25	6,62	26,5	0		
306322CLM	20,05	10,03	40,1	0		
2857147CLM	22,75	11,38	45,5	99		
2597367CLM	44,45	22,23	88,9	99		
2546167CLM	18,65	9,32	37,3	0		
304456CLM	40,95	20,48	81,9	99		
293822CLM	26,15	13,07	52,3	99		
2365878CLM	52,25	26,12	104,5	99		
2293767CLM	16,45	8,22	32,9	0		
2293776CLM	19,45	9,72	38,9	99		
2293761CLM	34,55	17,27	69,1	99		
2684276CLM	24,95	12,47	49,9	99		
284525CLM	16,05	8,03	32,1	99		
2597412CLM	9,15	4,58	18,3	99		
2293783CLM	28,85	14,43	57,7	99		
2758585CLM	71,95	35,98	143,9	99		
3046485CLM	19,85	9,93	39,7	0		
22212899CLM	29,85	14,93	59,7	99		
2684261CLM	21,85	10,93	43,7	99		
293870CLM	23,95	11,97	47,9	0		
2684213CLM	26,25	13,12	52,5	99		
21821052CLM	19,35	9,68	38,7	99		
308222CLM	184,85	92,42	369,7	0		
2684237CLM	15,65	7,83	31,3	99		
2857149CLM	23,15	11,57	46,3	99		
307244CLM	142,05	71,03	284,1	99		
21821073CLM	17,45	8,72	34,9	0		
2857142CLM	21,25	10,62	42,5	99		
22212924CLM	11,45	5,72	22,9	0		
2597435CLM	13,95	6,97	27,9	99		
2684272CLM	34,45	17,23	68,9	0		
2910112CLM	72,05	36,02	144,1	0		
2684332CLM	37,65	18,82	75,3	99		
2139523CLM	24,65	12,32	49,3	0		
2293566CLM	50,95	25,48	101,9	99		
257451CLM	23,15	11,57	46,3	0		
279638CLM	222,45	111,22	444,9	0		
2597675CLM	15,55	7,78	31,1	99		
306321CLM	21,25	10,62	42,5	0		
279626CLM	274,15	137,07	548,3	0		
2873102CLM	12,45	6,22	24,9	0		
310920CLM	42,55	21,27	85,1	99		
2430213CLM	19,35	9,68	38,7	0		
2684251CLM	12,85	6,42	25,7	99		
285776CLM	21,25	10,62	42,5	99		
2293779CLM	28,85	14,43	57,7	99		
3038111CLM	23,55	11,78	47,1	99		
2684333CLM	26,65	13,32	53,3	99		
285778CLM	18,75	9,38	37,5	0		
2684244CLM	19,45	9,72	38,9	99		
3054164CLM	14,95	7,47	29,9	0		
2293760CLM	34,55	17,27	69,1	99		
2758582CLM	71,95	35,98	143,9	99		
307243CLM	126,85	63,42	253,7	99		
2293792CLM	30,65	15,32	61,3	99		
310917CLM	22,45	11,22	44,9	99		
2597566CLM	15,55	7,78	31,1	99		
2597565CLM	15,55	7,78	31,1	99		
2430232CLM	27,35	13,68	54,7	99		
257481CLM	14,55	7,28	29,1	0		
2705106CLM	42,55	21,27	85,1	99		
2890534CLM	27,45	13,72	54,9	99		
212569CLM	25,65	12,82	51,3	0		
304155CLM	10,95	5,47	21,9	99		
2776972CLM	21,55	10,78	43,1	0		
2847447CLM	118,95	59,48	237,9	0		
2776868CLM	22,75	11,38	45,5	99		
303521CLM	20,65	10,32	41,3	0		
