sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
27599RGSG	B0BVMVPT2S	202.20	0	163.27	fixed	6	141.61	12	124.95	18	121.62	50	116.62											false
27602RGSG	B0BVMVGSXS	176.40	0																					false
27603RGSG	B0BVMTKQFP	213.20	0	172.28	fixed	6	158.22	12	140.64	18	131.85													
27609RGSG	B0BVMSRBRN	228.40	0	184.63	fixed	6	160.14	12	141.30	18	137.54	50	131.88											false
27610RGSG	B0BVMVMJRT	232.00	0																					
27618RGSG	B0BVMTZWQ8	272.60	0																					false
27619RGSG	B0BVMSJ23S	279.90	0	227.26	fixed	6	197.12	12	173.93	18	169.29	50	162.33											false
27620RGSG	B0BVMS7XLW	224.70	0	181.59	fixed	6	166.77	12	148.24	18	138.98													false
27622RGSG	B0BVMVK7Z3	327.90	0	321.34	fixed	6	278.72	12	245.93	18	239.37	50	229.53											false
27623RGSG	B0BVMT2421	243.10	0	196.88	fixed	6	180.81	12	160.72	18	150.68													
27625RGSG	B0BVMVJ9B6	61.40	0	47.24	fixed	6	40.97	12	36.15	18	35.19	50	33.74											
27626RGSG	B0BVMS45VB	55.40	0	54.29	fixed	6	47.09	12	41.55	18	40.45	50	38.78											
27630RGSG	B0BVMSVLVL	99.00	0	78.2	fixed	6	67.83	12	59.85	18	58.26	50	55.86											
27632RGSG	B0BVMT6DFP	80.90	0	63.41	fixed	6	55.00	12	48.53	18	47.24	50	45.29											
27633RGSG	B0BVMVKGMQ	216.60	0																					
27634RGSG	B0BVMRRFFN	216.60	0																					
27635RGSG	B0BVMTZ49H	124.10	0	100.84	fixed	6	92.61	12	82.32	18	77.18													
27638RGSG	B0BVMRZBNZ	92.00	0																					
27639RGSG	B0BVMVF3T2	79.50	0																					
27640RGSG	B0BVMVJPQ8	63.60	0																					
27642RGSG	B0BVMT4GW8	73.90	0	59.58	fixed	6	54.72	12	48.64	18	45.60													
27643RGSG	B0BVMTNZBF	84.60	0	66.35	fixed	6	57.55	12	50.78	18	49.43	50	47.39											
27644RGSG	B0BVMT829P	72.70	0	71.25	fixed	6	61.80	12	54.53	18	53.08	50	50.89											false
27645RGSG	B0BVMT4G24	83.90	0	82.22	fixed	6	71.32	12	62.93	18	61.25	50	58.73											false
27648RGSG	B0BVMSJ921	138.80	0	111.03	fixed	6	96.31	12	84.98	18	82.71	50	79.31											false
27652RGSG	B0BVMTRHFR	71.40	0	55.47	fixed	6	48.11	12	42.45	18	41.32	50	39.62											
27653RGSG	B0BVMV4MTF	158.50	0	155.33	fixed	6	134.73	12	118.88	18	115.71	50	110.95											
27655RGSG	B0BVMTFQM2	125.40	0	122.89	fixed	6	106.59	12	94.05	18	91.55	50	87.78											
27658RGSG	B0BVMXCKBP	136.20	0	108.88	fixed	6	94.44	12	83.33	18	81.11	50	77.77											
27659RGSG	B0BVMV2YMV	239.40	0	193.75	fixed	6	168.05	12	148.28	18	144.33	50	138.39											
276606CLM	B07THC857Z	25.80	0																					
27660RGSG	B0BVMVYQYT	114.10	0	90.65	fixed	6	78.63	12	69.38	18	67.53	50	64.75											
276611CLM	B07THF34KT	24.00	0																					
276612CLM	B07THDSXPG	24.00	0																					
276616CLMFBA	B0F1TY4JH8	24.00																						
276621CLM	B0F1TZD5GN	20.90	0																					
27662RGSG	B0BVMRXHG7	21.30	0																					
276634CLM	B07THFXMPP	28.00	0																					
276636CLM	B07THCLSLL	29.70	0																					
276637CLM	B07TGFN9F6	29.70	0																					
276639CLM	B07THCZJ54	24.40	0																					
27669RGSG	B0BVMVMJRR	84.60	0	68.89	fixed	6	59.76	12	52.73	18	51.32	50	49.21											
27672RGSG	B0BVMS818Y	80.90	0																					
27674RGSG	B0BVMRWVJ9	73.90	0	72.42	fixed	6	66.51	12	59.12	18	55.43													
27675RGSG	B0BVMV71BR	92.00	0	72.42	fixed	6	62.82	12	55.43	18	53.95	50	51.73											
27678RGSG	B0BVMVKFNT	89.00	0																					
27679RGSG	B0BVMSS2WK	92.00	0	72.42	fixed	6	62.82	12	55.43	18	53.95	50	51.73											
27680RGSG	B0BVMSY489	138.10	0	110.45	fixed	6	95.80	12	84.53	18	82.28	50	78.89											
27682RGSG	B0BVMV3W61	138.10	0	110.45	fixed	6	95.80	12	84.53	18	82.28	50	78.89											
27683RGSG	B0BVMT6X2P	57.30	0	44.0	fixed	6	38.17	12	33.68	18	32.78	50	31.43											
27684RGSG	B0BVMSRTS4	57.30	0	44.0	fixed	6	38.17	12	33.68	18	32.78	50	31.43											
27684SGFBA	B0BVMSRTS4	42.00		41.16	fixed	6	35.70	12	31.50	18	30.66	50	29.40											
27685RGSG	B0BVMV4C1W	54.30	0																					
27689RGSG	B0BVMS86G1	54.30	0	44.0	fixed	6	40.41	12	35.92	18	33.68													
27693RGSG	B0BVMS2162	90.10	0	73.4	fixed	6	63.67	12	56.18	18	54.68	50	52.43											
27694RGSG	B0BVMV778R	148.00	0	118.58	fixed	6	102.85	12	90.75	18	88.33	50	84.70											false
27695RGSG	B0BVMRRN9S	37.50	0	29.6	fixed	6	25.67	12	22.65	18	22.05	50	21.14											false
27699RGSG	B0BVMT9J8T	33.80	0	24.5	fixed	6	21.25	12	18.75	18	18.25	50	17.50											false
27700RGSG	B0BVMTQBZG	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											false
27703RGSG	B0BVMTHGFC	176.40	0	141.9	fixed	6	123.08	12	108.60	18	105.71	50	101.36											
277047CLM	B0F1TXL1PB	36.20	0																					
27704RGSG	B0BVMSVD2M	154.40	0	151.31	fixed	6	131.24	12	115.80	18	112.72	50	108.08											
27705RGSG	B0BVMTDKT2	212.50	0	171.7	fixed	6	148.92	12	131.40	18	127.90	50	122.64											
27709RGSG	B0BVMVX597	245.70	0	201.0	fixed	6	184.59	12	164.08	18	153.83													
27710RGSG	B0BVMTZKBK	268.50	0	219.81	fixed	6	201.87	12	179.44	18	168.23													false
27715RGSG	B0BVMVDJTV	351.80	0	288.32	fixed	6	264.78	12	235.36	18	220.65													
277222CLM	B08MYYFLS5	48.60	0																					
277226CLM	B07THG3LH8	25.40	0																					
27734RGSG	B0BVMSYMLB	60.40	0	59.19	fixed	6	51.34	12	45.30	18	44.10	50	42.28											false
27735RGSG	B0BVMTLGP4	73.60	0																					false
27741RGSG	B0BVMW1G7P	79.50	0	64.09	fixed	6	55.59	12	49.05	18	47.75	50	45.78											false
27751RGSG	B0BVMQMF74	21.30	0	20.87	fixed	6	18.11	12	15.98	18	15.55	50	14.91											false
27755SGRG	B0CC3ZG8X3	222.10	0	190.81	fixed	6	165.50	12	146.03	18	142.14	50	136.29											
27761000CLM	B0D47PPKYV	24.50	0	24.01	fixed	6	20.83	12	18.38	18	17.89	50	17.15											
27761001CLM	B0D47PTD4Q	31.40	0	30.77	fixed	6	26.69	12	23.55	18	22.93	50	21.98											
27761002CLM	B0D47T9489	24.50	0	24.01	fixed	6	20.83	12	18.38	18	17.89	50	17.15											
27761003CLM	B0D47S7Z13	31.40	0	30.77	fixed	6	26.69	12	23.55	18	22.93	50	21.98											
27761004CLM	B0D47SPTTT	40.10	0	39.3	fixed	6	34.09	12	30.08	18	29.28	50	28.07											
27761005CLM	B0D47SWFQQ	53.90	0	52.82	fixed	6	45.82	12	40.43	18	39.35	50	37.73											
27761008CLM	B0D47R8SS5	23.70	0	23.23	fixed	6	21.33	12	18.96	18	17.78													
27761009CLM	B0D47R3CLS	23.70	0	23.23	fixed	6	20.15	12	17.78	18	17.31	50	16.59											
27761010CLM	B0D47T1F36	23.70	0	23.23	fixed	6	20.15	12	17.78	18	17.31	50	16.59											
27761011CLM	B0D47RXPL7	23.70	0	23.23	fixed	6	21.33	12	18.96	18	17.78													
27761016CLM	B0DLBP8YZJ	25.10	0	24.6	fixed	6	21.34	12	18.83	18	18.33	50	17.57											
27761030CLM	B0DLBQKXFL	49.10	0	48.12	fixed	6	41.74	12	36.83	18	35.85	50	34.37											
27761032CLM	B0DLBS4M62	49.10	0	48.12	fixed	6	41.74	12	36.83	18	35.85	50	34.37											
27761036CLM	B0DLBQ926G	31.00	0	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
27761040CLM	B0DLBQVK5B	20.50	0	20.09	fixed	6	17.43	12	15.38	18	14.97	50	14.35											
27761041CLM	B0DLBRHMF6	31.00	0	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
27761045CLM	B0DLBSRK7K	31.00	0	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
27761046CLM	B0DLBQNTFP	31.00	0	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
27761048CLM	B0DLBRT8B5	31.00	0	30.38	fixed	6	26.35	12	23.25	18	22.63	50	21.70											
27761052CLM	B0F1TYC4SS	29.70	0	29.11	fixed	6	25.25	12	22.28	18	21.69	50	20.79											
27761054CLM	B0F1TYKRFY	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
27761057CLM	B0F1YM42C8	25.40	0																					
27761061CLM	B0F1YSTMBY	34.00	0	33.32	fixed	6	28.90	12	25.50	18	24.82	50	23.80											
27761085CLM	B0G2JKTYFX	29.80	0																					
27761085CLM-V2	B0G2JN288D	29.80	0																					
27761085DC	B0G2JN288D	29.80	0																					
27761089CLM	B0G2JNMF22	29.80	0																					
27761097CLM-V2	B0G2JN8WRF	29.80	0																					
27761097DC	B0G2JN8WRF	29.80	0																					
27761098CLM	B0G2JR47Y1	29.80	0	29.2	fixed	6	25.33	12	22.35	18	21.76	50	20.86											
27761099CLM	B0G2JM7RHR	29.80	0																					
27761102CLM	B0G2JNGHGL	29.80	0																					
27761125CLM-V2	B0G2JN477B	29.80	0																					
27761125DC	B0G2JN477B	29.80	0																					
2776200CLM	B08MYXW5KZ	18.40	0																					
27763SGRG	B0CC3VZLHT	75.70	0	69.29	fixed	6	60.10	12	53.03	18	51.62	50	49.49											
2776439CLM	B08MZ1NKLT	25.30	0																					
2776482CLM	B07XSLK6VH	28.90	0																					
2776484RGDCFBA	B0BX4LVXMW	14.99	0	14.69	fixed	6	12.75	12	11.25	18	10.95	50	10.50											
2776490CLM	B07XSL7TTQ	22.40	0	21.95	fixed	6	19.04	12	16.80	18	16.36	50	15.68											
2776490CLMFBA	B07XSL7TTQ	18.95		18.57	fixed	6	16.11	12	14.22	18	13.84	50	13.27											
2776507CLM	B07XSBY1Y8	16.40	0																					
2776542CLM	B0859MJKSB	20.70	0	20.29	fixed	6	17.60	12	15.53	18	15.12	50	14.49											
2776547CLM	B0859N3M4D	20.80	0	20.38	fixed	6	18.72	12	16.64	18	15.60													
2776547CLMFBA	B0859N3M4D	15.90	0	15.58	fixed	6	13.52	12	11.93	18	11.61	50	11.13											
2776577CLM	B0859MSSDT	14.40	0																					
27765SGRG	B0CC3X12KD	75.70	0																					
2776628CLM	B0F1TZHVQG	29.70	0	29.11	fixed	6	25.25	12	22.28	18	21.69	50	20.79											
2776646DC	B0F1TX7819	21.10	0																					
2776651DC	B0F1TTS2V4	30.20	0																					
2776670CLM	B08WRR38W3	15.50	0	15.19	fixed	6	13.18	12	11.63	18	11.32	50	10.85											
2776674DC	B0F1TXK8FY	15.10	0																					
2776678CLM	B08WR5X4DM	15.50	0																					
2776680CLM	B08WR73K3K	15.50	0																					
2776689CLM	B0F1TYV5CN	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
2776699CLM	B09KXLJVFT	17.40	0	17.05	fixed	6	14.79	12	13.05	18	12.71	50	12.18											
2776702CLM	B09KX5GMGK	16.20	0	15.88	fixed	6	13.77	12	12.15	18	11.83	50	11.34											false
2776702CLMFBA	B09KX5GMGK	22.00	0																					
2776702CLMSELLERPRIME	B09KX5GMGK	18.00		17.64	fixed	6	15.30	12	13.50	18	13.14	50	12.60											
2776716CLM	B09KXLGRNZ	24.70	0	24.21	fixed	6	21.00	12	18.53	18	18.04	50	17.29											
2776723CLM	B09X8GZNHL	23.60	0	23.13	fixed	6	20.06	12	17.70	18	17.23	50	16.52											
2776723CLMFBA	B09X8GZNHL	22.95	0																					
2776724CLM	B09X8JYV8L	20.40	0	19.99	fixed	6	17.34	12	15.30	18	14.90	50	14.28											
2776730CLM	B09X8GM5BV	13.10	0	14.8	fixed	6	13.59	12	12.08	18	11.33													
2776753CLM	B0BHF5NLZR	41.30	0																					
2776760CLM	B09X8KCTT7	11.80	0	11.56	fixed	6	10.03	12	8.85	18	8.62	50	8.26											
2776767CLM	B0BHF55L9T	27.30	0																					
2776776CLM	B0F1N2NL2Z	23.10	0																					
2776778CLM	B09X8Q319K	24.70	0																					
2776779CLM	B09X8J9Y5K	30.90	0																					
2776788CLM	B0BHF4QJ9D	28.20	0	27.64	fixed	6	23.97	12	21.15	18	20.59	50	19.74											
2776789CLM	B0BHF4HBWJ	34.90	0	34.2	fixed	6	29.67	12	26.18	18	25.48	50	24.43											
2776792CLM	B0BHF4LCK1	28.20	0	27.64	fixed	6	23.97	12	21.15	18	20.59	50	19.74											
2776797CLM	B0BHF31B85	30.95	0	30.33	fixed	6	26.31	12	23.22	18	22.60	50	21.67											
2776797CLMFBA	B0BHF31B85	19.99		19.59	fixed	6	17.00	12	15.00	18	14.60	50	14.00											
2776797CLMSELLERPRIME	B0BHF31B85	25.95		29.35	fixed	6	25.46	12	22.47	18	21.87	50	20.97											
2776798CLM	B0BHF57BX4	34.90	0	34.2	fixed	6	29.67	12	26.18	18	25.48	50	24.43											
2776799CLM	B0BHF5BZ6F	13.10	0	14.8	fixed	6	13.59	12	12.08	18	11.33													
2776800CLM	B0BHF4D8TD	15.40	0	17.05	fixed	6	15.66	12	13.92	18	13.05													
2776802CLM	B0BHF2CHLH	50.50	0																					
2776821CLM	B0F1TZQCX1	20.80	0	20.38	fixed	6	17.68	12	15.60	18	15.19	50	14.56											
2776828CLM	B0F1TVZMPS	20.80	0																					
2776833CLM	B0F1TYT38C	43.90	0	43.02	fixed	6	37.32	12	32.93	18	32.05	50	30.73											
2776835CLM	B0F1TYLD52	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
2776840CLM	B0F1TYZNJ2	36.30	0																					
2776843CLM	B0F1N59B9B	23.10	0																					
2776860CLM	B0F1TX1X5R	44.80	0	43.9	fixed	6	38.08	12	33.60	18	32.71	50	31.36											
2776878CLM	B0F1TW5TVF	28.50	0																					
2776879CLM	B0F1TWLVKG	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
2776881CLM	B0F1TXRZF2	34.10	0	33.42	fixed	6	28.99	12	25.58	18	24.90	50	23.87											
2776892CLM	B0F1TXCTPN	21.30	0																					
27768SG	B09X5LJQC9	39.30	0	38.51	fixed	6	33.41	12	29.48	18	28.69	50	27.51											
2776913CLM	B0CPJSYBF2	24.10	0	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
2776915CLM	B0CPJS6QYZ	24.10	0	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
2776916CLM	B0CPJTQGHQ	32.30	0																					
2776917CLM	B0CPJSYXTM	25.10	0																					
2776923CLM	B0CPJTL1T9	22.50	0	22.05	fixed	6	19.13	12	16.88	18	16.43	50	15.75											
2776924CLM	B0CPJS8V2P	22.50	0	22.05	fixed	6	19.13	12	16.88	18	16.43	50	15.75											
2776933CLM	B0CPJTNHMG	30.90	0	30.28	fixed	6	26.27	12	23.18	18	22.56	50	21.63											
2776934CLM	B0CPJS8N61	24.10	0	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
2776935CLM	B0CPJS54XW	30.10	0	29.5	fixed	6	27.09	12	24.08	18	22.58													
2776936CLM	B0D47PTCGQ	25.70	0	25.19	fixed	6	21.85	12	19.28	18	18.77	50	17.99											
2776937CLM	B0D47Q1CZW	30.10	0	29.5	fixed	6	25.59	12	22.58	18	21.98	50	21.07											
2776939CLM	B0F1TYDCHZ	43.90	0	43.02	fixed	6	37.32	12	32.93	18	32.05	50	30.73											
2776940CLM	B0D47QJ3Q1	22.80	0																					
2776941CLM	B0D47RZ5HG	24.20	0	23.72	fixed	6	20.57	12	18.15	18	17.67	50	16.94											
2776943CLM	B0D47SVB25	30.10	0	29.5	fixed	6	25.59	12	22.58	18	21.98	50	21.07											
2776944CLM	B0D47QZFYL	24.60	0	24.11	fixed	6	20.91	12	18.45	18	17.96	50	17.22											
2776945CLM	B0D47SXNWK	43.50	0																					
2776946CLM	B0D47T1KH2	53.90	0																					
2776947CLM	B0D47RT7YK	24.60	0	24.11	fixed	6	20.91	12	18.45	18	17.96	50	17.22											
2776963CLM	B0D47SWQ8K	32.30	0																					
2776964CLM	B0D47R3GHD	42.70	0																					
2776965CLM	B0D47PZ4QD	34.90	0																					
2776967CLM	B0D47R49JR	30.10	0	29.5	fixed	6	25.59	12	22.58	18	21.98	50	21.07											
2776970CLM	B0F1TWCCM2	29.70	0	29.11	fixed	6	25.25	12	22.28	18	21.69	50	20.79											
2776972CLM	B0F1TTS3MR	28.50	0																					
2776973CLM	B0D47RM7L6	20.40	0	19.99	fixed	6	17.34	12	15.30	18	14.90	50	14.28											
2776974CLM	B0F1TZXQCJ	28.50	0																					
2776976CLM	B0D47RYQ4M	24.10	0	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
2776979CLM	B0D47S976V	34.90	0																					
2776980CLM	B0D47TS1GK	18.10	0	17.74	fixed	6	15.39	12	13.58	18	13.22	50	12.67											
2776981CLM	B0D47T6C7B	18.10	0	17.74	fixed	6	15.39	12	13.58	18	13.22	50	12.67											
2776983CLM	B0D47TM7GV	30.00	0	29.4	fixed	6	25.50	12	22.50	18	21.90	50	21.00											
2776985CLM	B0D47TMRF7	30.00	0	29.4	fixed	6	25.50	12	22.50	18	21.90	50	21.00											
2776988CLMFBA	B0D47QSVGG	34.00																						
2776993CLM	B0D47RBP68	37.70	0	36.95	fixed	6	33.93	12	30.16	18	28.28													
2776994CLM	B0D47TJFNR	53.90	0																					
2776995CLM	B0D47SGXKQ	24.10	0	23.62	fixed	6	20.49	12	18.08	18	17.60	50	16.87											
2776996CLM	B0D47R2WXM	30.90	0	30.28	fixed	6	26.27	12	23.18	18	22.56	50	21.63											
2776997CLM	B0D47SFK7C	42.70	0																					
27772RGSG	B0BVMR2QWB	64.30	0	49.69	fixed	6	43.10	12	38.03	18	37.02	50	35.49											
27773RGSG	B0BVMVJ6XX	70.60	0	54.78	fixed	6	47.52	12	41.93	18	40.81	50	39.13											
27774RGSG	B0BVMQTC6K	53.60	0	40.87	fixed	6	35.45	12	31.28	18	30.45	50	29.19											
27775RGSG	B0BVMQZWK9	74.30	0	59.78	fixed	6	54.90	12	48.80	18	45.75													
27778RGSG	B0BVMWDTJJ	67.30	0	52.14	fixed	6	45.22	12	39.90	18	38.84	50	37.24											
27779RGSG	B0BVMT7322	71.80	0	70.36	fixed	6	61.03	12	53.85	18	52.42	50	50.26											false
27783RGSG	B0BVMP71RN	67.30	0	52.14	fixed	6	45.22	12	39.90	18	38.84	50	37.24											false
27784RGSG	B0BVMSYSTY	86.80	0	68.21	fixed	6	59.16	12	52.20	18	50.81	50	48.72											
27785RGSG	B0BVMV3V6D	81.00	0	79.38	fixed	6	68.85	12	60.75	18	59.13	50	56.70											
27788RGSG	B0BVMST562	96.80	0	76.34	fixed	6	66.22	12	58.43	18	56.87	50	54.53											
27790RGSG	B0BVMRXQ3Q	78.00	0	60.86	fixed	6	55.89	12	49.68	18	46.58													
27796RGSG	B0BVMRVDYL	91.00	0	89.18	fixed	6	77.35	12	68.25	18	66.43	50	63.70											
27798RGSG	B0BVMT1CGN	80.20	0	62.72	fixed	6	54.40	12	48.00	18	46.72	50	44.80											
27800RGSG	B0BVMRB23S	57.70	0																					
27802RGSG	B0BVMQJ7V3	78.00	0	60.86	fixed	6	52.79	12	46.58	18	45.34	50	43.47											
27803RGSG	B0BVMTRH1N	84.60	0																					
27804RGSG	B0BVMVQY9Q	63.10	0	61.84	fixed	6	53.64	12	47.33	18	46.07	50	44.17											
27805SG	B09X5KK3LM	38.90	0	34.4	fixed	6	29.84	12	26.33	18	25.63	50	24.57											
27808RGSG	B0BVMST9N1	495.60	0	374.36	fixed	6	324.70	12	286.50	18	278.86	50	267.40											false
27816RGSG	B0BVMRKMPL	34.00	0																					
27818RGSG	B0BVMTQBZ7	27.80	0																					
27819RGSG	B0BVMTYJYD	28.95	0	23.47	fixed	6	20.36	12	17.97	18	17.49	50	16.77											
27819SGFBA	B0BVMTYJYD	19.99	0	19.59	fixed	6	17.00	12	15.00	18	14.60	50	14.00											
27820RGSG	B0BVMTLNNS	20.10	0	19.7	fixed	6	18.09	12	16.08	18	15.08													
27823RGSG	B0BVMVGQJ9	27.80	0																					
27824RGSG	B0BVMVHYRM	65.40	0	53.02	fixed	6	45.99	12	40.58	18	39.50	50	37.87											
27825RGSG	B0BVMRV96J	65.40	0																					
27828RGSG	B0BVMPHYFC	68.40	0	53.02	fixed	6	45.99	12	40.58	18	39.50	50	37.87											
27829SG	B0CW6P7YZ1	120.70	0	118.29	fixed	6	102.60	12	90.53	18	88.12	50	84.49											
27832RGSG	B0BVMWC8JQ	42.90	0	32.05	fixed	6	27.80	12	24.53	18	23.88	50	22.89											
27833SG	B09X5KP6NC	31.00	0	27.44	fixed	6	23.80	12	21.00	18	20.44	50	19.60											
27833SGFBA	B09X5KP6NC	22.90		22.44	fixed	6	19.47	12	17.18	18	16.72	50	16.03											
27834SG	B09X5KQVQH	34.70	0																					
27835SG	B09X5N3LV3	40.00	0																					
27836SGR	B09XYV9L13	40.90	0																					
27836sg	B00EFGI2MI	40.90	0																					
278401CLM	B07THRVXX9	24.80	0																					
278406CLM	B07TD6T5K7	26.20	0																					
278407CLM	B07TGFMM6Y	31.40	0	30.77	fixed	6	26.69	12	23.55	18	22.93	50	21.98											
278408CLM	B07THF8L2D	26.20	0																					
278410CLM	B07TGFMBWX	25.50	0	24.99	fixed	6	21.68	12	19.13	18	18.62	50	17.85											
278415CLM	B08MYYFLG1	29.50	0	28.91	fixed	6	25.08	12	22.13	18	21.54	50	20.65											
278416CLM	B07THDW4X9	26.20	0																					
278420CLM	B07THG365N	54.80	0	53.7	fixed	6	49.32	12	43.84	18	41.10													
278420CLMFBA	B07THG365N	45.00		44.1	fixed	6	40.50	12	36.00	18	33.75													
278421CLM	B07THDSXPN	36.50	0																					
278422CLM	B088Y1X93C	27.20	0																					
278425CLM	B07THD3KY1	30.70	0	30.09	fixed	6	26.10	12	23.03	18	22.42	50	21.49											
278426CLM	B07TFBJSM6	33.90	0																					
278432CLM	B08MYY89HD	26.70	0																					
278438CLMFBA	B07TFBJCZF	33.95		33.27	fixed	6	28.86	12	25.47	18	24.79	50	23.77											
278441CLM	B07XSP2MZZ	26.50	0																					
278442CLM	B07XSM5H4V	25.30	0	24.79	fixed	6	22.77	12	20.24	18	18.98													
278443CLM	B07XSL363R	42.40	0																					
278443CLMFBA	B07XSL363R	55.00	0																					
278449CLM	B0859MSSSF	25.50	0																					
278452CLM	B0859N2JVL	31.40	0	30.77	fixed	6	26.69	12	23.55	18	22.93	50	21.98											
278456CLM	B08WRJF7RS	67.00	0																					
278457CLM	B08WRSHZKR	67.30	0																					
278458CLM	B077QN4FD6	39.30	0	49.78	fixed	6	45.72	12	40.64	18	38.10													
278459CLM	B08WRYZTFG	62.70	0	61.45	fixed	6	53.30	12	47.03	18	45.78	50	43.89											
27845SG	B0BJLBB8DK	640.50	0	448.64	fixed	6	389.13	12	343.35	18	334.20	50	320.46											
278460CIAL	B077QSW57F	47.30	0																					
278461CIAL	B071XSZYNK	28.20	0																					
278462CLM	B077QTP81F	28.20	0																					
278463CLM	B08WRPYVPZ	28.20	0																					
278464CLM	B09X8HV6TS	43.80	0	42.92	fixed	6	37.23	12	32.85	18	31.98	50	30.66											
278465CLM	B09X8FQ49L	43.80	0	42.92	fixed	6	37.23	12	32.85	18	31.98	50	30.66											
278466CLM	B09X8NX3BK	40.60	0																					
278467CLM	B09X8KT5BR	85.00	0	83.3	fixed	6	72.25	12	63.75	18	62.05	50	59.50											
27846SGR	B0BJLDVMTS	611.40	0	599.17	fixed	6	519.69	12	458.55	18	446.33	50	427.98											
278470CLMFBA	B09X8GJLF3	24.95	0	24.45	fixed	6	21.21	12	18.72	18	18.22	50	17.47											
278471CLM	B09X8VRWND	25.90	0	25.38	fixed	6	22.02	12	19.43	18	18.91	50	18.13											
278472CLM	B09X85MGW1	34.20	0	33.52	fixed	6	29.07	12	25.65	18	24.97	50	23.94											
27858SG	B0BJLBYDFG	34.80	0	29.3	fixed	6	25.42	12	22.43	18	21.83	50	20.93											
278604CLM	B0F1NJTJXG	68.70	0	67.33	fixed	6	58.40	12	51.53	18	50.16	50	48.09											
278606DC	B0F1YKWBRS	77.40	0																					
278608CLM	B0F1YM497Z	59.80	0																					
278610CLM	B0F2265SJS	43.30	0																					
278611CLM	B0F225KHJ8	39.70	0																					
2786171CLM	B08WRC3KWX	23.80	0																					
2786173CLM	B08WRH5FW5	25.10	0																					
2786176CLM	B08WRGL4NN	20.60	0	20.19	fixed	6	17.51	12	15.45	18	15.04	50	14.42											
2786178CLM	B09X8GBQVJ	25.10	0	24.6	fixed	6	21.34	12	18.83	18	18.33	50	17.57											
2786180CLM	B09X8RC1S3	24.70	0																					
2786181CLM	B09X8L517B	22.10	0	21.66	fixed	6	18.79	12	16.58	18	16.14	50	15.47											
